,image_id,cluster
1514,9999981_00000_d_0000009.jpg,65
1515,9999943_00000_d_0000054.jpg,79
1516,9999998_00256_d_0000210.jpg,21
1517,9999982_00000_d_0000240.jpg,13
1518,9999940_00000_d_0000098.jpg,63
1519,0000072_00137_d_0000002.jpg,89
1520,9999940_00000_d_0000097.jpg,70
1521,9999962_00000_d_0000099.jpg,49
1522,0000331_01401_d_0000831.jpg,35
1523,9999962_00000_d_0000077.jpg,87
1524,9999984_00000_d_0000150.jpg,94
1525,9999955_00000_d_0000360.jpg,74
1526,0000143_01281_d_0000054.jpg,15
1527,9999990_00000_d_0000022.jpg,62
1528,0000342_04313_d_0000264.jpg,19
1529,9999982_00000_d_0000007.jpg,99
1530,9999937_00000_d_0000092.jpg,87
1531,0000224_00387_d_0000003.jpg,45
1532,9999953_00000_d_0000126.jpg,9
1533,9999998_00107_d_0000085.jpg,81
1534,9999998_00006_d_0000005.jpg,12
1535,9999984_00000_d_0000112.jpg,94
1536,9999972_00000_d_0000014.jpg,41
1537,9999998_00068_d_0000053.jpg,20
1538,0000260_01609_d_0000109.jpg,4
1539,9999942_00000_d_0000264.jpg,50
1540,0000290_00601_d_0000851.jpg,62
1541,9999955_00000_d_0000173.jpg,27
1542,9999943_00000_d_0000064.jpg,18
1543,9999999_00693_d_0000314.jpg,18
1544,9999951_00000_d_0000035.jpg,44
1545,9999955_00000_d_0000206.jpg,98
1546,9999955_00000_d_0000234.jpg,59
1547,9999942_00000_d_0000040.jpg,26
1548,9999955_00000_d_0000148.jpg,66
1549,9999937_00000_d_0000013.jpg,23
1550,0000342_02353_d_0000254.jpg,4
1551,9999964_00000_d_0000057.jpg,79
1552,9999999_00203_d_0000084.jpg,11
1553,0000345_01373_d_0000316.jpg,75
1554,0000214_01218_d_0000251.jpg,18
1555,9999950_00000_d_0000065.jpg,24
1556,9999960_00000_d_0000080.jpg,75
1557,9999970_00000_d_0000047.jpg,51
1558,9999943_00000_d_0000010.jpg,16
1559,0000325_03001_d_0000677.jpg,11
1560,9999999_00653_d_0000297.jpg,52
1561,0000141_00251_d_0000009.jpg,15
1562,9999987_00000_d_0000057.jpg,84
1563,9999955_00000_d_0000345.jpg,76
1564,9999937_00000_d_0000186.jpg,26
1565,0000040_04284_d_0000071.jpg,37
1566,9999955_00000_d_0000157.jpg,42
1567,9999969_00000_d_0000057.jpg,5
1568,9999999_00755_d_0000345.jpg,81
1569,9999984_00000_d_0000056.jpg,94
1570,0000345_03137_d_0000325.jpg,39
1571,9999955_00000_d_0000015.jpg,66
1572,9999960_00000_d_0000154.jpg,85
1573,9999982_00000_d_0000033.jpg,20
1574,9999956_00000_d_0000088.jpg,59
1575,9999950_00000_d_0000075.jpg,58
1576,9999999_00474_d_0000212.jpg,35
1577,0000178_01102_d_0000012.jpg,4
1578,9999984_00000_d_0000065.jpg,66
1579,0000279_02201_d_0000595.jpg,54
1580,9999942_00000_d_0000161.jpg,46
1581,9999942_00000_d_0000194.jpg,60
1582,9999966_00000_d_0000064.jpg,7
1583,9999999_00073_d_0000023.jpg,14
1584,0000342_03921_d_0000262.jpg,19
1585,9999955_00000_d_0000119.jpg,81
1586,0000260_04059_d_0000117.jpg,39
1587,0000323_02201_d_0000643.jpg,75
1588,9999985_00000_d_0000076.jpg,33
1589,9999997_00000_d_0000016.jpg,97
1590,9999950_00000_d_1007084.jpg,17
1591,0000345_00981_d_0000314.jpg,19
1592,9999951_00000_d_0000040.jpg,44
1593,0000107_00891_d_0000052.jpg,1
1594,0000125_00574_d_0000123.jpg,99
1595,0000260_03079_d_0000112.jpg,19
1596,9999950_00000_d_0000018.jpg,32
1597,9999972_00000_d_0000077.jpg,98
1598,0000239_04503_d_0000013.jpg,35
1599,9999955_00000_d_0000351.jpg,76
1600,9999999_00612_d_0000278.jpg,23
1601,9999999_00767_d_0000351.jpg,87
1602,9999999_00384_d_0000167.jpg,46
1603,9999942_00000_d_0000263.jpg,78
1604,9999987_00000_d_0000022.jpg,25
1605,9999966_00000_d_0000014.jpg,52
1606,9999945_00000_d_0000039.jpg,10
1607,9999999_00632_d_0000287.jpg,62
1608,9999955_00000_d_0000058.jpg,53
1609,0000175_00001_d_0000001.jpg,75
1610,9999950_00000_d_0000001.jpg,24
1611,9999950_00000_d_0000006.jpg,24
1612,9999990_00000_d_0000041.jpg,40
1613,0000293_02001_d_0000932.jpg,15
1614,9999998_00139_d_0000117.jpg,10
1615,9999966_00000_d_0000039.jpg,39
1616,9999994_00000_d_0000057.jpg,83
1617,9999955_00000_d_0000330.jpg,88
1618,9999982_00000_d_0000196.jpg,48
1619,9999945_00000_d_0000015.jpg,57
1620,9999998_00159_d_0000134.jpg,57
1621,9999982_00000_d_0000076.jpg,74
1622,9999953_00000_d_0000188.jpg,8
1623,9999981_00000_d_0000095.jpg,55
1624,9999960_00000_d_0000031.jpg,82
1625,9999977_00000_d_0000034.jpg,54
1626,9999951_00000_d_0000329.jpg,67
1627,0000226_00500_d_0000002.jpg,4
1628,9999972_00000_d_0000026.jpg,98
1629,9999951_00000_d_0000142.jpg,30
1630,9999955_00000_d_0000385.jpg,91
1631,9999999_00233_d_0000099.jpg,1
1632,9999942_00000_d_0000220.jpg,78
1633,9999977_00000_d_0000007.jpg,81
1634,9999955_00000_d_0000274.jpg,71
1635,0000348_05097_d_0000432.jpg,56
1636,0000315_01001_d_0000506.jpg,35
1637,9999965_00000_d_0000049.jpg,25
1638,9999940_00000_d_0000016.jpg,13
1639,9999966_00000_d_0000111.jpg,6
1640,9999975_00000_d_0000001.jpg,61
1641,0000235_00001_d_0000001.jpg,11
1642,9999999_00039_d_0000008.jpg,45
1643,9999994_00000_d_0000041.jpg,97
1644,9999960_00000_d_0000045.jpg,85
1645,0000136_00456_d_0000155.jpg,51
1646,9999955_00000_d_0000364.jpg,74
1647,9999972_00000_d_0000011.jpg,59
1648,9999953_00000_d_0000018.jpg,36
1649,9999982_00000_d_0000146.jpg,13
1650,9999962_00000_d_0000009.jpg,59
1651,9999990_00000_d_0000006.jpg,59
1652,9999977_00000_d_0000001.jpg,27
1653,9999953_00000_d_0000020.jpg,5
1654,0000222_02467_d_0000008.jpg,45
1655,0000290_00001_d_0000848.jpg,21
1656,0000290_02401_d_0000859.jpg,14
1657,9999943_00000_d_0000041.jpg,16
1658,9999942_00000_d_0000202.jpg,82
1659,9999960_00000_d_0000063.jpg,82
1660,9999960_00000_d_0000028.jpg,85
1661,9999953_00000_d_0000013.jpg,47
1662,9999981_00000_d_0000104.jpg,65
1663,9999998_00414_d_0000366.jpg,21
1664,9999982_00000_d_0000064.jpg,29
1665,9999982_00000_d_0000104.jpg,2
1666,9999982_00000_d_0000208.jpg,43
1667,9999962_00000_d_0000027.jpg,39
1668,9999982_00000_d_0000015.jpg,20
1669,0000307_02401_d_0000280.jpg,90
1670,9999982_00000_d_0000214.jpg,43
1671,9999945_00000_d_0000137.jpg,57
1672,0000256_04693_d_0000038.jpg,1
1673,9999972_00000_d_0000048.jpg,41
1674,9999982_00000_d_0000062.jpg,72
1675,9999940_00000_d_0000041.jpg,72
1676,9999942_00000_d_0000117.jpg,22
1677,9999942_00000_d_0000206.jpg,26
1678,0000171_00293_d_0000001.jpg,1
1679,9999960_00000_d_0000020.jpg,85
1680,9999985_00000_d_0000071.jpg,35
1681,9999956_00000_d_0000021.jpg,72
1682,0000352_01569_d_0000547.jpg,71
1683,9999937_00000_d_0000086.jpg,62
1684,0000263_05001_d_0000192.jpg,97
1685,9999974_00000_d_0000048.jpg,18
1686,9999955_00000_d_0000328.jpg,76
1687,9999989_00000_d_0000011.jpg,81
1688,0000130_01308_d_0000139.jpg,2
1689,9999940_00000_d_0000014.jpg,72
1690,9999943_00000_d_0000042.jpg,16
1691,9999998_00382_d_0000334.jpg,6
1692,9999951_00000_d_0000325.jpg,67
1693,9999937_00000_d_0000047.jpg,7
1694,9999969_00000_d_0000011.jpg,60
1695,9999998_00198_d_0000158.jpg,57
1696,9999987_00000_d_0000006.jpg,84
1697,9999962_00000_d_0000093.jpg,60
1698,9999966_00000_d_0000119.jpg,75
1699,9999937_00000_d_0000017.jpg,61
1700,9999982_00000_d_0000153.jpg,13
1701,9999998_00327_d_0000279.jpg,62
1702,9999982_00000_d_0000220.jpg,94
1703,9999991_00000_d_0000009.jpg,29
1704,9999953_00000_d_0000012.jpg,8
1705,0000170_01201_d_0000001.jpg,4
1706,9999953_00000_d_0000128.jpg,50
1707,9999977_00000_d_0000040.jpg,54
1708,9999977_00000_d_0000041.jpg,27
1709,9999951_00000_d_0000068.jpg,34
1710,9999991_00000_d_0000007.jpg,41
1711,0000223_00501_d_0000002.jpg,35
1712,9999942_00000_d_0000126.jpg,79
1713,9999984_00000_d_0000171.jpg,48
1714,9999972_00000_d_0000136.jpg,48
1715,9999937_00000_d_0000076.jpg,41
1716,9999953_00000_d_0000106.jpg,55
1717,9999966_00000_d_0000086.jpg,17
1718,0000338_04313_d_0000160.jpg,75
1719,0000197_03351_d_0000154.jpg,1
1720,9999974_00000_d_0000026.jpg,95
1721,0000315_03001_d_0000516.jpg,45
1722,0000329_02401_d_0000777.jpg,90
1723,9999942_00000_d_0000065.jpg,81
1724,0000210_00261_d_0000224.jpg,75
1725,9999974_00000_d_0000055.jpg,77
1726,0000071_03281_d_0000004.jpg,55
1727,9999942_00000_d_0000237.jpg,78
1728,0000045_00000_d_0000083.jpg,86
1729,9999998_00100_d_0000080.jpg,54
1730,9999955_00000_d_0000046.jpg,48
1731,9999977_00000_d_0000061.jpg,23
1732,9999962_00000_d_0000150.jpg,37
1733,0000309_02801_d_0000347.jpg,45
1734,9999984_00000_d_0000010.jpg,66
1735,9999955_00000_d_0000303.jpg,34
1736,9999965_00000_d_0000010.jpg,95
1737,9999955_00000_d_0000062.jpg,2
1738,9999943_00000_d_0000057.jpg,99
1739,9999999_00454_d_0000202.jpg,52
1740,0000100_02616_d_0000012.jpg,38
1741,9999999_00488_d_0000217.jpg,62
1742,9999955_00000_d_0000386.jpg,74
1743,9999951_00000_d_0000158.jpg,27
1744,9999956_00000_d_0000049.jpg,84
1745,9999990_00000_d_0000001.jpg,35
1746,9999967_00000_d_0000054.jpg,82
1747,9999990_00000_d_0000030.jpg,2
1748,9999960_00000_d_0000174.jpg,55
1749,9999942_00000_d_0000064.jpg,12
1750,0000201_00446_d_0000173.jpg,56
1751,9999999_00117_d_0000043.jpg,17
1752,9999999_00253_d_0000109.jpg,16
1753,9999955_00000_d_0000097.jpg,41
1754,9999955_00000_d_0000339.jpg,74
1755,0000366_00589_d_0000788.jpg,21
1756,9999943_00000_d_0000005.jpg,18
1757,9999951_00000_d_0000168.jpg,7
1758,9999937_00000_d_0000038.jpg,22
1759,9999937_00000_d_0000166.jpg,63
1760,9999951_00000_d_0000256.jpg,74
1761,9999937_00000_d_0000002.jpg,52
1762,9999937_00000_d_0000034.jpg,3
1763,9999974_00000_d_0000007.jpg,35
1764,0000076_04382_d_0000015.jpg,71
1765,9999960_00000_d_0000030.jpg,85
1766,9999987_00000_d_0000033.jpg,63
1767,0000288_03801_d_0000803.jpg,6
1768,9999960_00000_d_0000100.jpg,68
1769,9999956_00000_d_0000067.jpg,97
1770,0000325_04601_d_0000685.jpg,14
1771,0000257_04451_d_0000068.jpg,23
1772,9999998_00438_d_0000390.jpg,21
1773,9999945_00000_d_0000134.jpg,8
1774,9999972_00000_d_0000053.jpg,59
1775,9999953_00000_d_0000203.jpg,78
1776,0000344_02941_d_0000308.jpg,81
1777,0000227_00001_d_0000001.jpg,45
1778,9999972_00000_d_0000027.jpg,59
1779,0000225_01978_d_0000007.jpg,75
1780,9999999_00103_d_0000036.jpg,98
1781,9999981_00000_d_0000032.jpg,57
1782,9999984_00000_d_0000048.jpg,94
1783,9999994_00000_d_0000073.jpg,87
1784,9999937_00000_d_0000109.jpg,71
1785,9999951_00000_d_0000179.jpg,59
1786,9999977_00000_d_0000065.jpg,35
1787,9999951_00000_d_0000144.jpg,70
1788,9999960_00000_d_0000133.jpg,68
1789,0000258_00657_d_0000071.jpg,19
1790,9999942_00000_d_0000052.jpg,22
1791,9999994_00000_d_0000043.jpg,83
1792,9999955_00000_d_0000125.jpg,72
1793,0000224_00001_d_0000001.jpg,14
1794,9999953_00000_d_0000068.jpg,64
1795,9999982_00000_d_0000145.jpg,13
1796,9999999_00618_d_0000281.jpg,35
1797,9999990_00000_d_0000066.jpg,18
1798,0000229_01203_d_0000004.jpg,15
1799,9999972_00000_d_0000007.jpg,29
1800,9999940_00000_d_0000039.jpg,30
1801,9999982_00000_d_0000198.jpg,54
1802,0000071_07349_d_0000012.jpg,37
1803,0000209_00000_d_0000219.jpg,54
1804,0000226_02123_d_0000007.jpg,4
1805,9999955_00000_d_0000065.jpg,20
1806,9999999_00650_d_0000295.jpg,81
1807,9999955_00000_d_0000168.jpg,48
1808,9999942_00000_d_0000269.jpg,65
1809,9999970_00000_d_0000002.jpg,11
1810,9999945_00000_d_0000128.jpg,10
1811,9999962_00000_d_0000133.jpg,68
1812,9999966_00000_d_0000043.jpg,22
1813,9999999_00127_d_0000048.jpg,62
1814,9999984_00000_d_0000081.jpg,70
1815,0000331_03201_d_0000857.jpg,21
1816,0000270_03801_d_0000372.jpg,4
1817,9999977_00000_d_0000081.jpg,3
1818,9999950_00000_d_0000005.jpg,24
1819,9999960_00000_d_0000181.jpg,85
1820,9999990_00000_d_0000054.jpg,53
1821,9999943_00000_d_0000013.jpg,15
1822,9999998_00232_d_0000188.jpg,27
1823,9999955_00000_d_0000069.jpg,20
1824,0000016_00420_d_0000068.jpg,31
1825,0000264_03401_d_0000211.jpg,16
1826,9999955_00000_d_0000115.jpg,43
1827,9999953_00000_d_0000212.jpg,5
1828,0000201_01634_d_0000179.jpg,35
1829,9999960_00000_d_0000050.jpg,26
1830,0000342_04901_d_0000267.jpg,14
1831,9999956_00000_d_0000073.jpg,20
1832,9999951_00000_d_0000087.jpg,74
1833,9999974_00000_d_0000033.jpg,87
1834,9999999_00795_d_0000364.jpg,62
1835,0000318_03201_d_0000570.jpg,79
1836,9999964_00000_d_0000009.jpg,75
1837,9999937_00000_d_0000062.jpg,35
1838,9999960_00000_d_0000105.jpg,68
1839,9999984_00000_d_0000037.jpg,94
1840,9999956_00000_d_0000057.jpg,27
1841,9999942_00000_d_0000185.jpg,29
1842,9999951_00000_d_0000104.jpg,72
1843,9999945_00000_d_0000022.jpg,57
1844,9999984_00000_d_0000119.jpg,66
1845,0000305_00601_d_0000216.jpg,77
1846,9999985_00000_d_0000043.jpg,22
1847,9999997_00000_d_0000066.jpg,56
1848,0000143_00281_d_0000049.jpg,29
1849,9999937_00000_d_0000070.jpg,71
1850,9999998_00071_d_0000056.jpg,27
1851,9999981_00000_d_0000064.jpg,6
1852,9999982_00000_d_0000238.jpg,13
1853,9999960_00000_d_0000079.jpg,82
1854,9999998_00177_d_0000142.jpg,55
1855,9999994_00000_d_0000060.jpg,75
1856,9999999_00291_d_0000128.jpg,7
1857,9999940_00000_d_0000029.jpg,91
1858,9999943_00000_d_0000001.jpg,75
1859,9999955_00000_d_0000133.jpg,43
1860,9999937_00000_d_0000141.jpg,11
1861,0000325_00201_d_0000663.jpg,22
1862,9999937_00000_d_0000211.jpg,54
1863,9999942_00000_d_0000192.jpg,60
1864,9999943_00000_d_0000019.jpg,18
1865,9999972_00000_d_0000072.jpg,12
1866,9999990_00000_d_0000034.jpg,53
1867,9999937_00000_d_0000022.jpg,84
1868,9999984_00000_d_0000013.jpg,94
1869,9999955_00000_d_0000323.jpg,74
1870,9999999_00408_d_0000179.jpg,7
1871,9999972_00000_d_0000074.jpg,2
1872,9999953_00000_d_0000200.jpg,36
1873,0000221_00500_d_0000002.jpg,14
1874,9999942_00000_d_0000133.jpg,16
1875,9999967_00000_d_0000033.jpg,5
1876,9999962_00000_d_0000052.jpg,18
1877,9999977_00000_d_0000070.jpg,66
1878,9999974_00000_d_0000039.jpg,6
1879,9999972_00000_d_0000083.jpg,41
1880,0000166_00358_d_0000117.jpg,90
1881,9999998_00290_d_0000243.jpg,6
1882,0000313_06001_d_0000466.jpg,62
1883,9999937_00000_d_0000085.jpg,22
1884,9999960_00000_d_0000044.jpg,85
1885,9999999_00426_d_0000188.jpg,46
1886,9999955_00000_d_0000271.jpg,94
1887,0000329_06201_d_0000796.jpg,39
1888,9999962_00000_d_0000043.jpg,18
1889,9999966_00000_d_0000058.jpg,51
1890,9999951_00000_d_0000189.jpg,74
1891,9999985_00000_d_0000024.jpg,70
1892,9999951_00000_d_0000150.jpg,91
1893,9999940_00000_d_0000080.jpg,84
1894,0000366_03529_d_0000796.jpg,80
1895,0000204_01028_d_0000194.jpg,18
1896,9999956_00000_d_0000012.jpg,66
1897,0000352_04901_d_0000564.jpg,6
1898,9999972_00000_d_0000105.jpg,81
1899,9999955_00000_d_0000421.jpg,74
1900,9999984_00000_d_0000053.jpg,23
1901,9999999_00719_d_0000327.jpg,22
1902,9999951_00000_d_0000084.jpg,74
1903,9999994_00000_d_0000094.jpg,87
1904,9999955_00000_d_0000144.jpg,20
1905,9999955_00000_d_0000070.jpg,20
1906,9999960_00000_d_0000111.jpg,82
1907,0000279_05401_d_0000608.jpg,19
1908,9999962_00000_d_0000024.jpg,45
1909,9999985_00000_d_0000001.jpg,62
1910,9999981_00000_d_0000096.jpg,65
1911,9999994_00000_d_0000056.jpg,83
1912,9999998_00254_d_0000208.jpg,6
1913,9999962_00000_d_0000111.jpg,49
1914,9999937_00000_d_0000228.jpg,48
1915,9999953_00000_d_0000051.jpg,65
1916,0000182_00411_d_0000037.jpg,87
1917,9999953_00000_d_0000101.jpg,64
1918,9999955_00000_d_0000087.jpg,66
1919,9999969_00000_d_0000014.jpg,50
1920,9999985_00000_d_0000023.jpg,27
1921,9999982_00000_d_0000252.jpg,13
1922,9999982_00000_d_0000187.jpg,61
1923,9999981_00000_d_0000154.jpg,57
1924,9999982_00000_d_0000091.jpg,53
1925,9999951_00000_d_0000216.jpg,91
1926,9999940_00000_d_0000057.jpg,2
1927,0000309_01401_d_0000340.jpg,19
1928,9999984_00000_d_0000084.jpg,96
1929,0000240_02531_d_0000007.jpg,53
1930,9999955_00000_d_0000320.jpg,74
1931,9999940_00000_d_0000089.jpg,63
1932,9999950_00000_d_0000034.jpg,24
1933,9999982_00000_d_0000149.jpg,13
1934,0000357_00981_d_0000661.jpg,12
1935,0000134_00858_d_0000145.jpg,45
1936,9999950_00000_d_0000027.jpg,32
1937,9999942_00000_d_0000030.jpg,22
1938,9999943_00000_d_0000065.jpg,16
1939,9999998_00420_d_0000372.jpg,77
1940,9999985_00000_d_0000029.jpg,6
1941,9999953_00000_d_0000053.jpg,65
1942,9999966_00000_d_0000115.jpg,90
1943,9999981_00000_d_0000146.jpg,18
1944,9999994_00000_d_0000040.jpg,83
1945,9999940_00000_d_0000058.jpg,2
1946,9999966_00000_d_0000015.jpg,52
1947,9999943_00000_d_0000050.jpg,29
1948,0000338_02353_d_0000150.jpg,71
1949,0000226_04986_d_0000018.jpg,4
1950,9999962_00000_d_0000035.jpg,22
1951,9999966_00000_d_0000032.jpg,79
1952,9999999_00344_d_0000151.jpg,7
1953,9999999_00687_d_0000311.jpg,87
1954,9999970_00000_d_0000018.jpg,79
1955,9999960_00000_d_0000159.jpg,58
1956,9999972_00000_d_0000064.jpg,81
1957,9999943_00000_d_0000033.jpg,25
1958,0000235_01900_d_0000005.jpg,35
1959,9999951_00000_d_0000263.jpg,44
1960,9999945_00000_d_0000017.jpg,10
1961,9999964_00000_d_0000027.jpg,79
1962,9999942_00000_d_0000004.jpg,75
1963,9999951_00000_d_0000328.jpg,67
1964,0000313_01401_d_0000443.jpg,45
1965,9999937_00000_d_0000132.jpg,79
1966,9999953_00000_d_0000168.jpg,72
1967,9999962_00000_d_0000078.jpg,6
1968,0000220_02978_d_0000010.jpg,35
1969,9999966_00000_d_0000124.jpg,6
1970,9999955_00000_d_0000198.jpg,88
1971,0000329_03601_d_0000783.jpg,39
1972,9999955_00000_d_0000395.jpg,0
1973,0000281_03201_d_0000642.jpg,23
1974,9999940_00000_d_0000090.jpg,40
1975,0000084_01436_d_0000004.jpg,42
1976,9999984_00000_d_0000031.jpg,94
1977,9999994_00000_d_0000102.jpg,87
1978,9999940_00000_d_0000011.jpg,33
1979,9999981_00000_d_0000127.jpg,50
1980,9999953_00000_d_0000222.jpg,8
1981,9999985_00000_d_0000037.jpg,81
1982,9999945_00000_d_0000008.jpg,5
1983,9999937_00000_d_0000162.jpg,97
1984,0000325_01201_d_0000668.jpg,18
1985,9999955_00000_d_0000401.jpg,74
1986,9999984_00000_d_0000151.jpg,43
1987,9999945_00000_d_0000055.jpg,10
1988,9999953_00000_d_0000180.jpg,9
1989,9999942_00000_d_0000028.jpg,22
1990,9999982_00000_d_0000072.jpg,18
1991,9999972_00000_d_0000035.jpg,53
1992,9999987_00000_d_0000061.jpg,53
1993,9999982_00000_d_0000061.jpg,72
1994,9999937_00000_d_0000088.jpg,62
1995,0000227_00235_d_0000002.jpg,75
1996,9999942_00000_d_0000018.jpg,18
1997,0000071_07913_d_0000013.jpg,37
1998,9999985_00000_d_0000012.jpg,61
1999,0000240_00978_d_0000003.jpg,51
2000,0000339_00589_d_0000164.jpg,90
2001,9999962_00000_d_0000096.jpg,49
2002,0000222_00339_d_0000002.jpg,35
2003,9999940_00000_d_0000038.jpg,91
2004,9999998_00404_d_0000356.jpg,21
2005,9999991_00000_d_0000005.jpg,49
2006,0000239_00001_d_0000001.jpg,54
2007,9999955_00000_d_0000209.jpg,0
2008,9999970_00000_d_0000003.jpg,79
2009,9999970_00000_d_0000029.jpg,3
2010,9999982_00000_d_0000213.jpg,43
2011,0000222_01135_d_0000004.jpg,62
2012,9999967_00000_d_0000064.jpg,36
2013,9999943_00000_d_0000045.jpg,16
2014,0000200_00000_d_0000168.jpg,14
2015,9999999_00029_d_0000003.jpg,3
2016,9999999_00456_d_0000203.jpg,21
2017,9999981_00000_d_0000036.jpg,47
2018,9999945_00000_d_0000038.jpg,82
2019,9999991_00000_d_0000018.jpg,99
2020,9999955_00000_d_0000373.jpg,76
2021,9999953_00000_d_0000181.jpg,64
2022,0000279_01601_d_0000592.jpg,45
2023,9999951_00000_d_0000214.jpg,91
2024,9999966_00000_d_0000019.jpg,52
2025,9999984_00000_d_0000087.jpg,96
2026,9999998_00343_d_0000295.jpg,35
2027,9999937_00000_d_0000192.jpg,11
2028,9999951_00000_d_0000331.jpg,67
2029,9999967_00000_d_0000015.jpg,11
2030,0000264_02001_d_0000204.jpg,97
2031,9999985_00000_d_0000017.jpg,96
2032,9999950_00000_d_0000047.jpg,24
2033,9999972_00000_d_0000063.jpg,98
2034,9999945_00000_d_0000086.jpg,57
2035,0000309_02601_d_0000346.jpg,19
2036,9999987_00000_d_0000008.jpg,23
2037,9999964_00000_d_0000051.jpg,77
2038,9999981_00000_d_0000041.jpg,29
2039,9999943_00000_d_0000088.jpg,95
2040,9999999_00492_d_0000219.jpg,25
2041,0000236_00427_d_0000002.jpg,72
2042,9999955_00000_d_0000092.jpg,48
2043,9999951_00000_d_0000193.jpg,6
2044,9999960_00000_d_0000167.jpg,32
2045,9999985_00000_d_0000044.jpg,62
2046,9999985_00000_d_0000013.jpg,59
2047,0000071_03470_d_0000005.jpg,58
2048,9999951_00000_d_0000169.jpg,81
2049,0000072_00000_d_0000001.jpg,79
2050,9999956_00000_d_0000030.jpg,30
2051,9999998_00028_d_0000021.jpg,61
2052,9999984_00000_d_0000055.jpg,67
2053,9999937_00000_d_0000042.jpg,11
2054,9999960_00000_d_0000068.jpg,82
2055,0000226_03490_d_0000012.jpg,23
2056,9999962_00000_d_0000087.jpg,16
2057,9999969_00000_d_0000034.jpg,60
2058,0000338_01765_d_0000147.jpg,71
2059,9999977_00000_d_0000008.jpg,94
2060,9999998_00337_d_0000289.jpg,77
2061,9999982_00000_d_0000026.jpg,20
2062,9999967_00000_d_0000010.jpg,17
2063,9999997_00000_d_0000012.jpg,52
2064,9999977_00000_d_0000012.jpg,62
2065,9999951_00000_d_0000129.jpg,72
2066,9999966_00000_d_0000006.jpg,23
2067,9999960_00000_d_0000021.jpg,85
2068,9999981_00000_d_0000018.jpg,57
2069,9999942_00000_d_0000198.jpg,58
2070,9999937_00000_d_0000126.jpg,62
2071,9999999_00376_d_0000163.jpg,7
2072,9999951_00000_d_0000314.jpg,67
2073,9999956_00000_d_0000020.jpg,0
2074,0000309_03201_d_0000349.jpg,45
2075,9999966_00000_d_0000061.jpg,75
2076,9999997_00000_d_0000039.jpg,92
2077,0000240_01690_d_0000005.jpg,81
2078,9999990_00000_d_0000003.jpg,12
2079,9999999_00751_d_0000343.jpg,81
2080,9999982_00000_d_0000008.jpg,72
2081,9999945_00000_d_0000013.jpg,57
2082,0000279_05001_d_0000606.jpg,15
2083,9999999_00249_d_0000107.jpg,7
2084,9999990_00000_d_0000051.jpg,33
2085,0000169_01098_d_0000001.jpg,1
2086,0000220_02658_d_0000008.jpg,53
2087,0000165_05925_d_0000113.jpg,90
2088,9999985_00000_d_0000008.jpg,72
2089,9999994_00000_d_0000015.jpg,83
2090,9999943_00000_d_0000061.jpg,12
2091,9999960_00000_d_0000153.jpg,82
2092,9999999_00259_d_0000112.jpg,7
2093,0000070_05163_d_0000002.jpg,89
2094,9999940_00000_d_0000009.jpg,63
2095,9999982_00000_d_0000075.jpg,40
2096,0000084_00281_d_0000002.jpg,42
2097,9999956_00000_d_0000044.jpg,91
2098,9999955_00000_d_0000131.jpg,43
2099,9999967_00000_d_0000057.jpg,47
2100,9999966_00000_d_0000120.jpg,90
2101,9999987_00000_d_0000047.jpg,23
2102,9999950_00000_d_0000024.jpg,24
2103,9999965_00000_d_0000055.jpg,38
2104,9999990_00000_d_0000055.jpg,53
2105,9999955_00000_d_0000342.jpg,88
2106,9999998_00059_d_0000045.jpg,23
2107,0000366_05489_d_0000804.jpg,80
2108,9999943_00000_d_0000075.jpg,25
2109,9999955_00000_d_0000347.jpg,70
2110,9999945_00000_d_0000146.jpg,57
2111,0000352_02549_d_0000552.jpg,75
2112,9999977_00000_d_0000066.jpg,20
2113,9999967_00000_d_0000003.jpg,52
2114,9999955_00000_d_0000017.jpg,66
2115,9999974_00000_d_0000050.jpg,95
2116,9999984_00000_d_0000085.jpg,96
2117,9999960_00000_d_0000164.jpg,10
2118,9999945_00000_d_0000064.jpg,32
2119,0000338_00785_d_0000142.jpg,26
2120,9999965_00000_d_0000046.jpg,12
2121,9999955_00000_d_0000304.jpg,34
2122,9999940_00000_d_0000079.jpg,33
2123,9999985_00000_d_0000016.jpg,96
2124,9999955_00000_d_0000306.jpg,61
2125,9999998_00111_d_0000089.jpg,81
2126,9999960_00000_d_0000160.jpg,58
2127,9999972_00000_d_0000020.jpg,20
2128,0000198_00000_d_0000155.jpg,4
2129,9999953_00000_d_0000092.jpg,9
2130,0000279_02601_d_0000597.jpg,79
2131,9999994_00000_d_0000059.jpg,83
2132,9999982_00000_d_0000009.jpg,41
2133,9999960_00000_d_0000119.jpg,58
2134,9999999_00281_d_0000123.jpg,7
2135,9999972_00000_d_0000054.jpg,59
2136,9999955_00000_d_0000404.jpg,59
2137,9999951_00000_d_0000326.jpg,67
2138,9999999_00462_d_0000206.jpg,62
2139,9999943_00000_d_0000003.jpg,45
2140,9999969_00000_d_0000003.jpg,26
2141,9999962_00000_d_0000161.jpg,5
2142,9999956_00000_d_0000047.jpg,34
2143,9999999_00239_d_0000102.jpg,3
2144,9999951_00000_d_0000235.jpg,16
2145,9999974_00000_d_0000006.jpg,20
2146,9999960_00000_d_0000173.jpg,5
2147,9999974_00000_d_0000043.jpg,46
2148,9999943_00000_d_0000072.jpg,93
